,close
2015-12-31 00:00:00+00:00,100.0
2016-01-01 00:00:00+00:00,99.90313264329856
2016-01-02 00:00:00+00:00,99.7366508989138
2016-01-03 00:00:00+00:00,99.09991393602317
2016-01-04 00:00:00+00:00,99.67218111131616
2016-01-05 00:00:00+00:00,99.46203908861106
2016-01-06 00:00:00+00:00,98.93158371751731
2016-01-07 00:00:00+00:00,104.30919184740013
2016-01-08 00:00:00+00:00,103.41400871751732
2016-01-09 00:00:00+00:00,102.36999507005638
2016-01-10 00:00:00+00:00,102.44059997728294
2016-01-11 00:00:00+00:00,102.52179675462669
2016-01-12 00:00:00+00:00,100.15507512987085
2016-01-13 00:00:00+00:00,99.5384048845095
2016-01-14 00:00:00+00:00,99.15472743089622
2016-01-15 00:00:00+00:00,86.89657129686302
2016-01-16 00:00:00+00:00,91.20806347215598
2016-01-17 00:00:00+00:00,90.23502896287866
2016-01-18 00:00:00+00:00,91.13968694017356
2016-01-19 00:00:00+00:00,89.83555442674584
2016-01-20 00:00:00+00:00,97.2826087175173
2016-01-21 00:00:00+00:00,95.43055105150168
2016-01-22 00:00:00+00:00,90.27088709276146
2016-01-23 00:00:00+00:00,91.19969997728293
2016-01-24 00:00:00+00:00,94.0758860185427
2016-01-25 00:00:00+00:00,91.98656592576927
2016-01-26 00:00:00+00:00,92.0659028886599
2016-01-27 00:00:00+00:00,92.5896674638552
2016-01-28 00:00:00+00:00,89.86156914842552
2016-01-29 00:00:00+00:00,89.71014169481224
2016-01-30 00:00:00+00:00,89.48365258348412
2016-01-31 00:00:00+00:00,87.72078095872826
2016-02-01 00:00:00+00:00,88.51767743089621
2016-02-02 00:00:00+00:00,88.77631071336693
2016-02-03 00:00:00+00:00,87.94039782884543
2016-02-04 00:00:00+00:00,91.59043678758567
2016-02-05 00:00:00+00:00,91.02467896287865
2016-02-06 00:00:00+00:00,89.16166086595481
2016-02-07 00:00:00+00:00,89.17986776903099
2016-02-08 00:00:00+00:00,88.5903235978884
2016-02-09 00:00:00+00:00,89.07005933397241
2016-02-10 00:00:00+00:00,90.11425442674584
2016-02-11 00:00:00+00:00,89.74358433397241
2016-02-12 00:00:00+00:00,90.59993816698021
2016-02-13 00:00:00+00:00,92.01145795457786
2016-02-14 00:00:00+00:00,94.86720871751731
2016-02-15 00:00:00+00:00,93.55824522264426
2016-02-16 00:00:00+00:00,94.91514430101341
2016-02-17 00:00:00+00:00,96.5564985978884
2016-02-18 00:00:00+00:00,97.68077344530052
2016-02-19 00:00:00+00:00,97.38572635667747
2016-02-20 00:00:00+00:00,100.42894414842551
2016-02-21 00:00:00+00:00,100.73254184740013
2016-02-22 00:00:00+00:00,100.53744844530051
2016-02-23 00:00:00+00:00,97.37662007005638
2016-02-24 00:00:00+00:00,98.1605091813845
2016-02-25 00:00:00+00:00,98.08414905565208
2016-02-26 00:00:00+00:00,99.49771577318137
2016-02-27 00:00:00+00:00,99.56590518968528
2016-02-28 00:00:00+00:00,99.74891546800559
2016-02-29 00:00:00+00:00,100.5279735978884
2016-03-01 00:00:00+00:00,100.04972344530051
2016-03-02 00:00:00+00:00,97.98103141649192
2016-03-03 00:00:00+00:00,97.54662865770285
2016-03-04 00:00:00+00:00,95.55633801439231
2016-03-05 00:00:00+00:00,93.6297800370974
2016-03-06 00:00:00+00:00,94.95583341234153
2016-03-07 00:00:00+00:00,96.1847171525759
2016-03-08 00:00:00+00:00,96.1198674638552
2016-03-09 00:00:00+00:00,96.28485795457786
2016-03-10 00:00:00+00:00,96.70681469896263
2016-03-11 00:00:00+00:00,97.55387512987085
2016-03-12 00:00:00+00:00,95.68361056077903
2016-03-13 00:00:00+00:00,96.13715012987085
2016-03-14 00:00:00+00:00,96.5780508989138
2016-03-15 00:00:00+00:00,96.6508841813845
2016-03-16 00:00:00+00:00,96.68451393602317
2016-03-17 00:00:00+00:00,97.3552548845095
2016-03-18 00:00:00+00:00,95.29789184740012
2016-03-19 00:00:00+00:00,95.46436792161887
2016-03-20 00:00:00+00:00,96.07955258348412
2016-03-21 00:00:00+00:00,95.99631454637473
2016-03-22 00:00:00+00:00,96.88480688035911
2016-03-23 00:00:00+00:00,96.87588770921653
2016-03-24 00:00:00+00:00,96.56988018968528
2016-03-25 00:00:00+00:00,96.71535963914818
2016-03-26 00:00:00+00:00,96.85805503709742
2016-03-27 00:00:00+00:00,98.26140128038352
2016-03-28 00:00:00+00:00,96.59254384324973
2016-03-29 00:00:00+00:00,96.27668724534935
2016-03-30 00:00:00+00:00,96.6321216020388
2016-03-31 00:00:00+00:00,96.86069368095698
2016-04-01 00:00:00+00:00,97.40108326927485
2016-04-02 00:00:00+00:00,97.4068351662475
2016-04-03 00:00:00+00:00,97.50701215141596
2016-04-04 00:00:00+00:00,97.9867407396728
2016-04-05 00:00:00+00:00,97.87228025444331
2016-04-06 00:00:00+00:00,97.74835971031489
2016-04-07 00:00:00+00:00,97.30387847496333
2016-04-08 00:00:00+00:00,97.12987226890864
2016-04-09 00:00:00+00:00,97.52927244560541
2016-04-10 00:00:00+00:00,97.69975731315913
2016-04-11 00:00:00+00:00,98.2019330190307
2016-04-12 00:00:00+00:00,97.93183163658442
2016-04-13 00:00:00+00:00,98.03349188652338
2016-04-14 00:00:00+00:00,99.04099665123286
2016-04-15 00:00:00+00:00,99.20034571037593
2016-04-16 00:00:00+00:00,98.61172171043695
2016-04-17 00:00:00+00:00,98.83285271019282
2016-04-18 00:00:00+00:00,100.11621075432123
2016-04-19 00:00:00+00:00,101.20701046013178
2016-04-20 00:00:00+00:00,102.69776515159907
2016-04-21 00:00:00+00:00,102.01360644554438
2016-04-22 00:00:00+00:00,102.85675188652338
2016-04-23 00:00:00+00:00,104.39147235740961
2016-04-24 00:00:00+00:00,104.92407197502436
2016-04-25 00:00:00+00:00,105.78910406334224
2016-04-26 00:00:00+00:00,101.81882321007075
2016-04-27 00:00:00+00:00,102.62096373985591
2016-04-28 00:00:00+00:00,103.74997732811273
2016-04-29 00:00:00+00:00,102.49240657799066
2016-04-30 00:00:00+00:00,103.15226691612544
2016-05-01 00:00:00+00:00,101.81548303367914
2016-05-02 00:00:00+00:00,102.86082803398432
2016-05-03 00:00:00+00:00,102.19633107811273
2016-05-04 00:00:00+00:00,102.42896587181392
2016-05-05 00:00:00+00:00,104.58588760734858
2016-05-06 00:00:00+00:00,104.38795101890864
2016-05-07 00:00:00+00:00,104.3901759160644
2016-05-08 00:00:00+00:00,104.74913731315912
2016-05-09 00:00:00+00:00,102.9704650780517
2016-05-10 00:00:00+00:00,103.31050635734859
2016-05-11 00:00:00+00:00,103.68857469566645
2016-05-12 00:00:00+00:00,103.85627985710444
2016-05-13 00:00:00+00:00,103.85646101921381
2016-05-14 00:00:00+00:00,104.20837407799067
2016-05-15 00:00:00+00:00,103.5767127544433
2016-05-16 00:00:00+00:00,103.50621804863276
2016-05-17 00:00:00+00:00,103.6613041368896
2016-05-18 00:00:00+00:00,100.71095463676753
2016-05-19 00:00:00+00:00,101.44575947502436
2016-05-20 00:00:00+00:00,101.54073937218013
2016-05-21 00:00:00+00:00,100.82374503380122
2016-05-22 00:00:00+00:00,101.7201294896728
2016-05-23 00:00:00+00:00,102.05886866630854
2016-05-24 00:00:00+00:00,102.73004597496333
2016-05-25 00:00:00+00:00,103.43220200432124
2016-05-26 00:00:00+00:00,107.15724031334223
2016-05-27 00:00:00+00:00,117.652651989978
2016-05-28 00:00:00+00:00,116.94641415184319
2016-05-29 00:00:00+00:00,118.36204884239497
2016-05-30 00:00:00+00:00,117.9023499898559
2016-05-31 00:00:00+00:00,118.9289616957885
2016-06-01 00:00:00+00:00,119.12411857811273
2016-06-02 00:00:00+00:00,124.91610899010004
2016-06-03 00:00:00+00:00,125.5715195339233
2016-06-04 00:00:00+00:00,125.98891703392329
2016-06-05 00:00:00+00:00,127.94790218101801
2016-06-06 00:00:00+00:00,126.28944232811274
2016-06-07 00:00:00+00:00,127.22590323936763
2016-06-08 00:00:00+00:00,125.92454787193599
2016-06-09 00:00:00+00:00,126.45138993126216
2016-06-10 00:00:00+00:00,131.87885953392328
2016-06-11 00:00:00+00:00,144.13309487205805
2016-06-12 00:00:00+00:00,149.9937230782348
2016-06-13 00:00:00+00:00,146.5029896511108
2016-06-14 00:00:00+00:00,148.1558787691528
2016-06-15 00:00:00+00:00,161.48272966636958
2016-06-16 00:00:00+00:00,158.25504362205805
2016-06-17 00:00:00+00:00,159.61260453392327
2016-06-18 00:00:00+00:00,161.0139500630981
2016-06-19 00:00:00+00:00,156.08773337181393
2016-06-20 00:00:00+00:00,142.99554401939693
2016-06-21 00:00:00+00:00,129.91041998924555
2016-06-22 00:00:00+00:00,135.0789070339233
2016-06-23 00:00:00+00:00,142.7445552394897
2016-06-24 00:00:00+00:00,142.71190076927485
2016-06-25 00:00:00+00:00,136.07880865135493
2016-06-26 00:00:00+00:00,140.88500544517817
2016-06-27 00:00:00+00:00,139.35008682823482
2016-06-28 00:00:00+00:00,138.03093228355706
2016-06-29 00:00:00+00:00,144.2252253894855
2016-06-30 00:00:00+00:00,144.73586785591615
2016-07-01 00:00:00+00:00,149.4653222870685
2016-07-02 00:00:00+00:00,141.69311032967104
2016-07-03 00:00:00+00:00,146.00701274605288
2016-07-04 00:00:00+00:00,143.75756743050113
2016-07-05 00:00:00+00:00,144.9144731714679
2016-07-06 00:00:00+00:00,138.56924995918763
2016-07-07 00:00:00+00:00,143.04933947639955
2016-07-08 00:00:00+00:00,140.36363458870423
2016-07-09 00:00:00+00:00,140.0875162690021
2016-07-10 00:00:00+00:00,139.7939766370441
2016-07-11 00:00:00+00:00,142.70903404854312
2016-07-12 00:00:00+00:00,140.96900939033998
2016-07-13 00:00:00+00:00,141.59198456245912
2016-07-14 00:00:00+00:00,142.4853797895099
2016-07-15 00:00:00+00:00,142.05602975838198
2016-07-16 00:00:00+00:00,145.2817005304767
2016-07-17 00:00:00+00:00,144.18536913460267
2016-07-18 00:00:00+00:00,144.14360643623843
2016-07-19 00:00:00+00:00,142.90472362556946
2016-07-20 00:00:00+00:00,142.78858856575502
2016-07-21 00:00:00+00:00,140.30478762886537
2016-07-22 00:00:00+00:00,141.15676774117006
2016-07-23 00:00:00+00:00,142.1454114124347
2016-07-24 00:00:00+00:00,140.9049802747394
2016-07-25 00:00:00+00:00,140.5058278870441
2016-07-26 00:00:00+00:00,140.94898646736635
2016-07-27 00:00:00+00:00,141.06684891243472
2016-07-28 00:00:00+00:00,141.40457379524722
2016-07-29 00:00:00+00:00,141.06892388130677
2016-07-30 00:00:00+00:00,135.82866899117005
2016-07-31 00:00:00+00:00,132.65181791817201
2016-08-01 00:00:00+00:00,122.5035032813312
2016-08-02 00:00:00+00:00,125.76334257637514
2016-08-03 00:00:00+00:00,127.82279657967104
2016-08-04 00:00:00+00:00,127.26263924690737
2016-08-05 00:00:00+00:00,129.4603156690265
2016-08-06 00:00:00+00:00,130.30797731819644
2016-08-07 00:00:00+00:00,130.0256551575519
2016-08-08 00:00:00+00:00,129.4642865485431
2016-08-09 00:00:00+00:00,130.2066830255939
2016-08-10 00:00:00+00:00,129.691901154256
2016-08-11 00:00:00+00:00,129.42252385017886
2016-08-12 00:00:00+00:00,129.08238694771302
2016-08-13 00:00:00+00:00,126.47399308296694
2016-08-14 00:00:00+00:00,125.91606871162904
2016-08-15 00:00:00+00:00,127.6761162928058
2016-08-16 00:00:00+00:00,126.94734930672182
2016-08-17 00:00:00+00:00,127.13751967720522
2016-08-18 00:00:00+00:00,127.3639335395099
2016-08-19 00:00:00+00:00,128.41091859444154
2016-08-20 00:00:00+00:00,128.3437822919513
2016-08-21 00:00:00+00:00,129.28342720589174
2016-08-22 00:00:00+00:00,128.70738635506166
2016-08-23 00:00:00+00:00,128.14947251656068
2016-08-24 00:00:00+00:00,127.73167700752748
2016-08-25 00:00:00+00:00,128.05783683540835
2016-08-26 00:00:00+00:00,126.38322109444154
2016-08-27 00:00:00+00:00,127.06745524605287
2016-08-28 00:00:00+00:00,127.1011076599933
2016-08-29 00:00:00+00:00,127.68715470589174
2016-08-30 00:00:00+00:00,127.33666402473939
2016-08-31 00:00:00+00:00,126.78978859932435
2016-09-01 00:00:00+00:00,127.34788149605288
2016-09-02 00:00:00+00:00,131.2609041394855
2016-09-03 00:00:00+00:00,133.0594281739093
2016-09-04 00:00:00+00:00,132.70670453133118
2016-09-05 00:00:00+00:00,133.3703996509601
2016-09-06 00:00:00+00:00,134.07932277229799
2016-09-07 00:00:00+00:00,136.11081209358704
2016-09-08 00:00:00+00:00,135.51459032722963
2016-09-09 00:00:00+00:00,135.62640692390931
2016-09-10 00:00:00+00:00,132.7289604157306
2016-09-11 00:00:00+00:00,132.99195482063783
2016-09-12 00:00:00+00:00,133.1641877698566
2016-09-13 00:00:00+00:00,133.41320510017886
2016-09-14 00:00:00+00:00,132.80420700264466
2016-09-15 00:00:00+00:00,132.77279808296694
2016-09-16 00:00:00+00:00,132.60212399361146
2016-09-17 00:00:00+00:00,133.27342382149232
2016-09-18 00:00:00+00:00,133.16176521736634
2016-09-19 00:00:00+00:00,133.00386745918763
2016-09-20 00:00:00+00:00,131.0774642517902
2016-09-21 00:00:00+00:00,130.9306049066974
2016-09-22 00:00:00+00:00,132.05990408211244
2016-09-23 00:00:00+00:00,132.02245984688295
2016-09-24 00:00:00+00:00,131.71200447884095
2016-09-25 00:00:00+00:00,132.95744924690737
2016-09-26 00:00:00+00:00,132.6335329132892
2016-09-27 00:00:00+00:00,132.38358633893347
2016-09-28 00:00:00+00:00,132.55249395612097
2016-09-29 00:00:00+00:00,133.26000426862097
2016-09-30 00:00:00+00:00,134.00357171002722
2016-10-01 00:00:00+00:00,133.4625331553397
2016-10-02 00:00:00+00:00,133.6797519834647
2016-10-03 00:00:00+00:00,133.34209700299596
2016-10-04 00:00:00+00:00,133.74591547955848
2016-10-05 00:00:00+00:00,133.83518758893345
2016-10-06 00:00:00+00:00,134.55284731549597
2016-10-07 00:00:00+00:00,134.9006517100272
2016-10-08 00:00:00+00:00,134.48826499127722
2016-10-09 00:00:00+00:00,134.88070544049597
2016-10-10 00:00:00+00:00,138.74523907330845
2016-10-11 00:00:00+00:00,137.89104301862096
2016-10-12 00:00:00+00:00,137.99501575299595
2016-10-13 00:00:00+00:00,138.6237559287772
2016-10-14 00:00:00+00:00,138.32058758893348
2016-10-15 00:00:00+00:00,138.84307942487095
2016-10-16 00:00:00+00:00,138.41633395612095
2016-10-17 00:00:00+00:00,138.2005146787772
2016-10-18 00:00:00+00:00,136.89821665143347
2016-10-19 00:00:00+00:00,136.95720077252722
2016-10-20 00:00:00+00:00,137.30220606549597
2016-10-21 00:00:00+00:00,141.58473530377722
2016-10-22 00:00:00+00:00,141.5456974522147
2016-10-23 00:00:00+00:00,140.96631547955846
2016-10-24 00:00:00+00:00,141.63619817487097
2016-10-25 00:00:00+00:00,145.2623274131522
2016-10-26 00:00:00+00:00,147.01429790143345
2016-10-27 00:00:00+00:00,147.24850364362098
2016-10-28 00:00:00+00:00,151.59439727643345
2016-10-29 00:00:00+00:00,149.38626938580848
2016-10-30 00:00:00+00:00,149.38626938580848
2016-10-31 00:00:00+00:00,149.23012866315221
2016-11-01 00:00:00+00:00,154.2749643662772
2016-11-02 00:00:00+00:00,156.20669700299595
2016-11-03 00:00:00+00:00,147.0820425694022
2016-11-04 00:00:00+00:00,149.62624426862095
2016-11-05 00:00:00+00:00,149.6582843662772
2016-11-06 00:00:00+00:00,151.07679852643346
2016-11-07 00:00:00+00:00,149.60803942487095
2016-11-08 00:00:00+00:00,150.78379028424595
2016-11-09 00:00:00+00:00,153.1337001475272
2016-11-10 00:00:00+00:00,151.77906319440223
2016-11-11 00:00:00+00:00,151.93257575299597
2016-11-12 00:00:00+00:00,149.9446474131522
2016-11-13 00:00:00+00:00,149.41549969830845
2016-11-14 00:00:00+00:00,149.93886758893348
2016-11-15 00:00:00+00:00,151.09378544049596
2016-11-16 00:00:00+00:00,156.79641001080847
2016-11-17 00:00:00+00:00,156.2326047178397
2016-11-18 00:00:00+00:00,158.08943467877722
2016-11-19 00:00:00+00:00,158.09486194440223
2016-11-20 00:00:00+00:00,154.49078364362097
2016-11-21 00:00:00+00:00,155.92995987408972
2016-11-22 00:00:00+00:00,158.04776866315223
2016-11-23 00:00:00+00:00,156.86572516705846
2016-11-24 00:00:00+00:00,156.1121792490897
2016-11-25 00:00:00+00:00,156.35023108502722
2016-11-26 00:00:00+00:00,155.2532610459647
2016-11-27 00:00:00+00:00,154.66739413190223
2016-11-28 00:00:00+00:00,155.32869790143346
2016-11-29 00:00:00+00:00,155.29211727643346
2016-11-30 00:00:00+00:00,157.05774139752722
2016-12-01 00:00:00+00:00,158.99771108502722
2016-12-02 00:00:00+00:00,162.70330489362095
2016-12-03 00:00:00+00:00,161.51496876080847
2016-12-04 00:00:00+00:00,161.9905489365897
2016-12-05 00:00:00+00:00,159.3348425694022
2016-12-06 00:00:00+00:00,160.30176122174598
2016-12-07 00:00:00+00:00,160.9858210459647
2016-12-08 00:00:00+00:00,161.4545744053397
2016-12-09 00:00:00+00:00,161.80185530377722
2016-12-10 00:00:00+00:00,162.12673270612098
2016-12-11 00:00:00+00:00,161.26570983502722
2016-12-12 00:00:00+00:00,163.0784165537772
2016-12-13 00:00:00+00:00,163.16051997174597
2016-12-14 00:00:00+00:00,163.3224298350272
2016-12-15 00:00:00+00:00,162.72851817487097
2016-12-16 00:00:00+00:00,163.92211063580845
2016-12-17 00:00:00+00:00,164.95869700299596
2016-12-18 00:00:00+00:00,164.90636876080848
2016-12-19 00:00:00+00:00,165.28864911237096
2016-12-20 00:00:00+00:00,166.71732337018346
2016-12-21 00:00:00+00:00,172.56453969830844
2016-12-22 00:00:00+00:00,177.8610701865897
2016-12-23 00:00:00+00:00,187.91607333112094
2016-12-24 00:00:00+00:00,183.86179907330845
2016-12-25 00:00:00+00:00,183.39986184674595
2016-12-26 00:00:00+00:00,185.3877188905307
2016-12-27 00:00:00+00:00,189.57698832900726
2016-12-28 00:00:00+00:00,196.57160156631193
2016-12-29 00:00:00+00:00,196.1747424476596
2016-12-30 00:00:00+00:00,194.16769353164398
2016-12-31 00:00:00+00:00,194.57781293105805
2017-01-01 00:00:00+00:00,200.23958308730803
2017-01-02 00:00:00+00:00,204.0747220887729
2017-01-03 00:00:00+00:00,207.5527616362278
2017-01-04 00:00:00+00:00,229.0294349860852
2017-01-05 00:00:00+00:00,207.42854643788266
2017-01-06 00:00:00+00:00,195.2162431703465
2017-01-07 00:00:00+00:00,193.55795952304769
2017-01-08 00:00:00+00:00,196.41849376550604
2017-01-09 00:00:00+00:00,195.71685312998704
2017-01-10 00:00:00+00:00,197.6137728189652
2017-01-11 00:00:00+00:00,178.27527980797697
2017-01-12 00:00:00+00:00,182.12418564339566
2017-01-13 00:00:00+00:00,183.6688317903893
2017-01-14 00:00:00+00:00,182.30868893732955
2017-01-15 00:00:00+00:00,184.2492580119889
2017-01-16 00:00:00+00:00,183.68840939006733
2017-01-17 00:00:00+00:00,196.13636182821202
2017-01-18 00:00:00+00:00,193.34049767754485
2017-01-19 00:00:00+00:00,195.7403169199841
2017-01-20 00:00:00+00:00,196.53426692970206
2017-01-21 00:00:00+00:00,201.3535833265107
2017-01-22 00:00:00+00:00,200.41603893836904
2017-01-23 00:00:00+00:00,200.7299373296349
2017-01-24 00:00:00+00:00,196.47154867121625
2017-01-25 00:00:00+00:00,197.0668287001984
2017-01-26 00:00:00+00:00,198.94267993300366
2017-01-27 00:00:00+00:00,198.8649963950627
2017-01-28 00:00:00+00:00,199.2358101922791
2017-01-29 00:00:00+00:00,198.51253347015313
2017-01-30 00:00:00+00:00,199.14085649295737
2017-01-31 00:00:00+00:00,205.58790728271413
2017-02-01 00:00:00+00:00,207.6615077933972
2017-02-02 00:00:00+00:00,210.70755573256423
2017-02-03 00:00:00+00:00,214.4818809158032
2017-02-04 00:00:00+00:00,217.85142709958006
2017-02-05 00:00:00+00:00,215.65181237735678
2017-02-06 00:00:00+00:00,217.06105242015767
2017-02-07 00:00:00+00:00,220.37643474819112
2017-02-08 00:00:00+00:00,220.053287889642
2017-02-09 00:00:00+00:00,210.07773569548536
2017-02-10 00:00:00+00:00,210.95276145983624
2017-02-11 00:00:00+00:00,213.11580986131597
2017-02-12 00:00:00+00:00,212.8395987248509
2017-02-13 00:00:00+00:00,211.111726869735
2017-02-14 00:00:00+00:00,223.33051703303266
2017-02-15 00:00:00+00:00,223.00999091613699
2017-02-16 00:00:00+00:00,225.10536579907347
2017-02-17 00:00:00+00:00,225.78396980187344
2017-02-18 00:00:00+00:00,227.5000560227864
2017-02-19 00:00:00+00:00,226.4656566695969
2017-02-20 00:00:00+00:00,227.99355860959935
2017-02-21 00:00:00+00:00,233.3248809912007
2017-02-22 00:00:00+00:00,233.14164048301626
2017-02-23 00:00:00+00:00,241.72011763918806
2017-02-24 00:00:00+00:00,242.17907019712376
2017-02-25 00:00:00+00:00,241.82062861863065
2017-02-26 00:00:00+00:00,250.08170647025037
2017-02-27 00:00:00+00:00,257.04154589358257
2017-02-28 00:00:00+00:00,259.6032854005711
2017-03-01 00:00:00+00:00,273.6073868272679
2017-03-02 00:00:00+00:00,286.9724360866635
2017-03-03 00:00:00+00:00,292.21794211428573
2017-03-04 00:00:00+00:00,284.92276539732865
2017-03-05 00:00:00+00:00,290.39916129206586
2017-03-06 00:00:00+00:00,292.87393022423674
2017-03-07 00:00:00+00:00,283.09235223708083
2017-03-08 00:00:00+00:00,261.3898155662625
2017-03-09 00:00:00+00:00,272.33717787127426
2017-03-10 00:00:00+00:00,274.0588956910794
2017-03-11 00:00:00+00:00,293.5848866651051
2017-03-12 00:00:00+00:00,310.5555724083798
2017-03-13 00:00:00+00:00,343.10469381651814
2017-03-14 00:00:00+00:00,344.3680682784741
2017-03-15 00:00:00+00:00,384.4028118883794
2017-03-16 00:00:00+00:00,446.36025703825885
2017-03-17 00:00:00+00:00,439.6749401523488
2017-03-18 00:00:00+00:00,348.6501659325307
2017-03-19 00:00:00+00:00,419.98623713759355
2017-03-20 00:00:00+00:00,413.6878401989644
2017-03-21 00:00:00+00:00,419.4801812187093
2017-03-22 00:00:00+00:00,406.746514298467
2017-03-23 00:00:00+00:00,413.72452335139207
2017-03-24 00:00:00+00:00,460.0369378680699
2017-03-25 00:00:00+00:00,452.5997549751561
2017-03-26 00:00:00+00:00,449.23897578391006
2017-03-27 00:00:00+00:00,457.87715449927265
2017-03-28 00:00:00+00:00,471.40535200640613
2017-03-29 00:00:00+00:00,464.3139412184041
2017-03-30 00:00:00+00:00,456.092700086469
2017-03-31 00:00:00+00:00,461.0818701502507
2017-04-01 00:00:00+00:00,451.5836600328725
2017-04-02 00:00:00+00:00,429.4125092315953
2017-04-03 00:00:00+00:00,429.66293040581564
2017-04-04 00:00:00+00:00,429.5164959838186
2017-04-05 00:00:00+00:00,436.4813975246511
2017-04-06 00:00:00+00:00,432.6752921315847
2017-04-07 00:00:00+00:00,437.66931822869157
2017-04-08 00:00:00+00:00,437.61327704216814
2017-04-09 00:00:00+00:00,437.8675717275319
2017-04-10 00:00:00+00:00,441.4916687111745
2017-04-11 00:00:00+00:00,447.504132316216
2017-04-12 00:00:00+00:00,450.6012979778371
2017-04-13 00:00:00+00:00,443.8397687526784
2017-04-14 00:00:00+00:00,448.56471204460956
2017-04-15 00:00:00+00:00,449.789257764214
2017-04-16 00:00:00+00:00,451.05262889183854
2017-04-17 00:00:00+00:00,460.5353120882497
2017-04-18 00:00:00+00:00,454.43647107689713
2017-04-19 00:00:00+00:00,461.62443334374285
2017-04-20 00:00:00+00:00,456.6688753957448
2017-04-21 00:00:00+00:00,459.45874935845234
2017-04-22 00:00:00+00:00,454.2458161263356
